ObjectID,HBR,HBRSigma,HBRSource,Mass,MassSigma,MassSource
30800,0.05,0.03,SFK RCS Estimate,10,0,Default
30802,0.05,0.03,SFK RCS Estimate,0.0195154667675797,0.0355213611619397,SFK RCS Estimate
30803,0.05,0.03,SFK RCS Estimate,0.0149268790705063,0.0300881260448324,SFK RCS Estimate
30804,0.0861044515906564,0.0614020737148766,SFK RCS Estimate,0.852554938168547,1.56180314483623,SFK RCS Estimate
30805,0.127507959813511,0.140625445951667,SFK RCS Estimate,0.676711252205274,2.15011946266911,SFK RCS Estimate
30806,0.0661345691145239,0.0421651354453705,SFK RCS Estimate,0.0991139782863694,0.161523360463856,SFK RCS Estimate
30809,0.05,0.03,SFK RCS Estimate,0.0218038254551079,0.0335543060870612,SFK RCS Estimate
30810,0.05,0.03,SFK RCS Estimate,0.0141074300144118,0.0283484138408733,SFK RCS Estimate
30811,0.05,0.03,SFK RCS Estimate,0.0130135401476668,0.0249849530632771,SFK RCS Estimate
30813,0.05,0.03,SFK RCS Estimate,10,0,Default
30814,0.05,0.03,SFK RCS Estimate,0.0103667839896032,0.020326770596674,SFK RCS Estimate
30815,0.05,0.03,SFK RCS Estimate,0.00496746348607004,0.00879209168693096,SFK RCS Estimate
30816,0.05,0.03,SFK RCS Estimate,0.00387952926030032,0.0061822056019813,SFK RCS Estimate
30817,0.0578923912633926,0.0552682676805586,SFK RCS Estimate,0.16763632107718,0.755701406380303,SFK RCS Estimate
30820,0.05,0.03,SFK RCS Estimate,0.0221181715506328,0.0398536131079233,SFK RCS Estimate
30821,0.05,0.03,SFK RCS Estimate,0.10799377971354,0.201007336021894,SFK RCS Estimate
30822,0.106308706790798,0.0915287476372009,SFK RCS Estimate,0.697615766907791,1.71623961902805,SFK RCS Estimate
30823,0.05,0.03,SFK RCS Estimate,0.0556017063039321,0.108941840423323,SFK RCS Estimate
30826,0.0593598159970376,0.0414310580250984,SFK RCS Estimate,0.429094117548241,0.713343432015014,SFK RCS Estimate
30827,0.05,0.03,SFK RCS Estimate,0.0121650180795143,0.0227699233667576,SFK RCS Estimate
30828,0.0776186867831789,0.0539035538223195,SFK RCS Estimate,0.465580479636916,0.871658777545301,SFK RCS Estimate
30829,0.05,0.03,SFK RCS Estimate,0.0676888597485775,0.133852426797447,SFK RCS Estimate
30830,0.0975424943252253,0.075681900168771,SFK RCS Estimate,0.691760223497641,1.44561661561549,SFK RCS Estimate
30831,0.05,0.03,SFK RCS Estimate,0.12345560394503,0.214869671688636,SFK RCS Estimate
30833,0.05,0.03,SFK RCS Estimate,0.103441105583452,0.193743404165897,SFK RCS Estimate
30835,0.0809714123718493,0.061104958837353,SFK RCS Estimate,10,0,Default
30836,0.0533264111079488,0.0375242477612674,SFK RCS Estimate,0.147120833331386,0.256099953687357,SFK RCS Estimate
